  0.0382	 1.12915e+07	 3.35303e+07	 3.35303e+07	 1.96941e+07	 3.35303e+07	 3.35303e+07	 
  0.0384	 1.08535e+07	 3.23878e+07	 3.23878e+07	 1.89661e+07	 3.23878e+07	 3.23878e+07	 
  0.0386	 1.0432e+07	 3.12808e+07	 3.12808e+07	 1.82635e+07	 3.12808e+07	 3.12808e+07	 
  0.0388	 1.00264e+07	 3.02085e+07	 3.02085e+07	 1.75855e+07	 3.02085e+07	 3.02085e+07	 
   0.039	 9.63594e+06	 2.91697e+07	 2.91697e+07	 1.69313e+07	 2.91697e+07	 2.91697e+07	 
  0.0392	 9.26024e+06	 2.81638e+07	 2.81638e+07	 1.63002e+07	 2.81638e+07	 2.81638e+07	 
  0.0394	 8.89873e+06	 2.71897e+07	 2.71897e+07	 1.56914e+07	 2.71897e+07	 2.71897e+07	 
  0.0396	 8.55088e+06	 2.62466e+07	 2.62466e+07	 1.51041e+07	 2.62466e+07	 2.62466e+07	 
  0.0398	 8.21622e+06	 2.53336e+07	 2.53336e+07	 1.45377e+07	 2.53336e+07	 2.53336e+07	 
    0.04	 7.89426e+06	 2.44499e+07	 2.44499e+07	 1.39915e+07	 2.44499e+07	 2.44499e+07	 
  0.0402	 7.58453e+06	 2.35946e+07	 2.35946e+07	 1.34648e+07	 2.35946e+07	 2.35946e+07	 
  0.0404	 7.28659e+06	 2.27671e+07	 2.27671e+07	 1.2957e+07	 2.27671e+07	 2.27671e+07	 
  0.0406	 7.00002e+06	 2.19664e+07	 2.19664e+07	 1.24674e+07	 2.19664e+07	 2.19664e+07	 
  0.0408	 6.72439e+06	 2.11918e+07	 2.11918e+07	 1.19954e+07	 2.11918e+07	 2.11918e+07	 
   0.041	 6.4593e+06	 2.04425e+07	 2.04425e+07	 1.15405e+07	 2.04425e+07	 2.04425e+07	 
  0.0412	 6.20436e+06	 1.97179e+07	 1.97179e+07	 1.1102e+07	 1.97179e+07	 1.97179e+07	 
  0.0414	 5.95921e+06	 1.90172e+07	 1.90172e+07	 1.06795e+07	 1.90172e+07	 1.90172e+07	 
  0.0416	 5.72348e+06	 1.83396e+07	 1.83396e+07	 1.02723e+07	 1.83396e+07	 1.83396e+07	 
  0.0418	 5.49682e+06	 1.76846e+07	 1.76846e+07	 9.8799e+06	 1.76846e+07	 1.76846e+07	 
   0.042	 5.27889e+06	 1.70514e+07	 1.70514e+07	 9.50188e+06	 1.70514e+07	 1.70514e+07	 
  0.0422	 5.06937e+06	 1.64393e+07	 1.64393e+07	 9.13769e+06	 1.64393e+07	 1.64393e+07	 
  0.0424	 4.86795e+06	 1.58479e+07	 1.58479e+07	 8.78687e+06	 1.58479e+07	 1.58479e+07	 
  0.0426	 4.67433e+06	 1.52763e+07	 1.52763e+07	 8.44896e+06	 1.52763e+07	 1.52763e+07	 
  0.0428	 4.4882e+06	 1.4724e+07	 1.4724e+07	 8.1235e+06	 1.4724e+07	 1.4724e+07	 
   0.043	 4.30931e+06	 1.41905e+07	 1.41905e+07	 7.81007e+06	 1.41905e+07	 1.41905e+07	 
  0.0432	 4.13736e+06	 1.36752e+07	 1.36752e+07	 7.50825e+06	 1.36752e+07	 1.36752e+07	 
  0.0434	 3.9721e+06	 1.31774e+07	 1.31774e+07	 7.21762e+06	 1.31774e+07	 1.31774e+07	 
  0.0436	 3.81328e+06	 1.26966e+07	 1.26966e+07	 6.9378e+06	 1.26966e+07	 1.26966e+07	 
  0.0438	 3.66066e+06	 1.22324e+07	 1.22324e+07	 6.66841e+06	 1.22324e+07	 1.22324e+07	 
   0.044	 3.514e+06	 1.17841e+07	 1.17841e+07	 6.40908e+06	 1.17841e+07	 1.17841e+07	 
  0.0442	 3.37308e+06	 1.13514e+07	 1.13514e+07	 6.15945e+06	 1.13514e+07	 1.13514e+07	 
  0.0444	 3.23767e+06	 1.09336e+07	 1.09336e+07	 5.91918e+06	 1.09336e+07	 1.09336e+07	 
